# Empirical Bayesian Rates
# Rate in each gamma category: category 1, Rate= 0.8846894 category 2, Rate= 3.591584 category 3, Rate= 11.15788 
# Posterior probability for each category, and each position is given.
POS	Rate	Categ 1	Categ 2	Categ 3	
236	3.219493	0.1374605	0.8625395	7.764546e-17	
237	0.8846894	1	7.442816e-20	4.303964e-72	
238	3.342555	0.458238	0.4107372	0.1310248	
239	7.649727	0.1502334	0.2596751	0.5900915	
240	3.59151	2.732232e-05	0.9999727	1.810426e-21	
241	3.674425	7.071051e-05	0.9889553	0.01097396	
242	8.480556	0.02671901	0.3175712	0.6557098	
243	8.480556	0.02671901	0.3175712	0.6557098	
244	6.213842	0.2333159	0.3366431	0.4300411	
245	3.591584	4.005455e-08	1	2.516203e-23	
246	3.591584	3.495907e-08	1	3.478592e-23	
247	3.591584	1.147813e-13	1	1.257064e-10	
248	2.326735	0.5004817	0.4876363	0.01188198	
249	11.10122	0.000362157	0.006997353	0.9926405	
250	8.951723	0.05761286	0.213353	0.7290341	
251	8.127337	0.08683929	0.2826256	0.6305352	
252	11.15479	1.454513e-05	0.0003886248	0.9995968	
253	11.15777	7.906699e-10	1.467672e-05	0.9999853	
254	11.15779	4.722359e-10	1.244981e-05	0.9999875	
255	11.13899	3.851786e-06	0.002491278	0.9975049	
256	10.99591	1.179576e-12	0.02140771	0.9785923	
257	8.380986	0.04760065	0.3023786	0.6500207	
258	11.15781	1.748318e-09	9.269558e-06	0.9999907	
259	11.09141	1.21791e-06	0.008784196	0.9912146	
260	7.104472	0.1780487	0.2939724	0.5279789	
261	3.616867	9.032093e-11	0.9966585	0.003341486	
262	3.591584	2.094716e-11	0.9999999	5.06532e-08	
263	6.696781	0.2010282	0.3166543	0.4823175	
264	7.269473	0.1734755	0.2783743	0.5481502	
265	6.843349	0.1912187	0.310602	0.4981793	
266	4.619152	0.2309178	0.5506613	0.2184209	
267	9.647279	0.03173904	0.1565552	0.8117057	
268	10.95387	2.960855e-05	0.02692374	0.9730467	
269	10.96408	0.0006260487	0.02476375	0.9746102	
270	10.99899	0.0002427664	0.02067009	0.9790871	
271	3.938233	0.01688917	0.9312538	0.05185707	
272	11.15786	1.844763e-10	3.786676e-06	0.9999962	
273	11.15778	5.828147e-10	1.311083e-05	0.9999869	
274	11.14038	1.451906e-07	0.002313134	0.9976867	
275	9.384277	0.02033057	0.2068048	0.7728647	
276	3.410671	0.3168551	0.5936983	0.08944661	
277	11.00742	0.0003338412	0.01943293	0.9802332	
278	6.693036	0.2035896	0.3136714	0.482739	
279	11.12883	3.345914e-06	0.003835201	0.9961615	
280	7.622202	0.09199814	0.3423823	0.5656196	
281	6.786115	2.735586e-07	0.5777945	0.4222052	
282	11.14398	2.396647e-05	0.001805112	0.9981709	
283	3.591665	3.286866e-06	0.9999849	1.185082e-05	
284	11.06925	0.0002675201	0.01135074	0.9883817	
285	3.833477	0.3829948	0.4480165	0.1689887	
286	3.541675	0.01868439	0.9812274	8.824284e-05	
287	3.833477	0.3829948	0.4480165	0.1689887	
288	0.8846894	1	4.575218e-18	9.013194e-68	
289	0.8847676	0.9999711	2.89044e-05	1.798842e-40	
290	9.972692	0.01410217	0.1374935	0.8484043	
291	3.591444	5.166926e-05	0.9999483	3.53888e-20	
292	9.306229	7.13023e-06	0.2447143	0.7552786	
293	6.95053	0.185664	0.3039784	0.5103576	
294	5.358443	0.1811898	0.5204715	0.2983387	
295	8.24122	0.01501425	0.3650951	0.6198906	
296	10.89988	0.0005568513	0.03334262	0.9661005	
297	6.959177	0.1824164	0.307245	0.5103386	
298	6.073334	0.2460102	0.3379775	0.4160123	
299	9.387484	0.01560036	0.2128034	0.7715963	
300	11.14153	4.958714e-08	0.00216142	0.9978385	
301	3.588469	0.001150894	0.9988491	3.044137e-23	
302	3.591584	1.017113e-08	1	2.944735e-13	
303	0.8846894	1	1.072482e-21	9.90084e-76	
304	11.15245	1.917783e-22	0.000717932	0.9992821	
305	0.8846975	0.999997	2.984699e-06	1.153977e-37	
306	11.15272	8.206667e-06	0.000671901	0.9993199	
307	3.595107	3.741328e-05	0.9994836	0.0004789993	
308	3.587943	0.001345227	0.9986548	1.022298e-09	
309	0.8846894	1	1.567396e-19	3.548475e-71	
310	0.8846917	0.9999992	8.391703e-07	7.536521e-28	
311	6.13447	4.979491e-07	0.6639188	0.3360807	
312	5.201549	0.01403182	0.7681672	0.217801	
313	6.026791	0.2464858	0.3434832	0.410031	
314	7.132663	0.1779063	0.2904398	0.5316539	
315	9.852409	0.01664968	0.1499318	0.8334185	
316	7.739164	0.1113687	0.3006235	0.5880078	
317	10.60963	0.006643654	0.06343968	0.9299167	
318	3.596308	1.151561e-09	0.9993756	0.0006244027	
319	0.8846894	1	4.018226e-19	1.056688e-70	
320	0.8846894	1	2.205854e-16	3.134277e-64	
321	3.372873	0.375515	0.519048	0.105437	
322	0.8846894	1	8.106555e-22	4.604391e-76	
323	0.8848526	0.9999397	6.029373e-05	1.989519e-35	
324	0.8846894	1	9.567002e-10	3.614004e-47	
325	5.584979	0.2772031	0.3601686	0.3626283	
326	0.8846894	1	8.001782e-17	1.444306e-64	
327	1.192087	0.8864464	0.1135509	2.694272e-06	
328	0.884795	0.999961	3.90168e-05	3.282868e-40	
329	9.842504	0.02512489	0.1397337	0.8351414	
330	0.8846894	1	9.785962e-17	8.683118e-66	
331	0.8846894	1	3.823219e-10	5.342253e-49	
332	3.592629	2.097128e-05	0.9998334	0.0001456442	
333	1.308545	0.8434164	0.1565836	1.781859e-26	
334	6.700816	0.1168652	0.4303938	0.452741	
335	10.02629	0.03234468	0.1056412	0.8620142	
336	0.9032449	0.9931451	0.006854894	9.125176e-12	
337	3.578209	0.004941105	0.9950589	6.435564e-23	
338	0.8846894	1	3.964516e-11	6.256095e-50	
339	3.872127	0.4510524	0.3505026	0.198445	
340	0.9199626	0.9869691	0.01303086	2.725911e-10	
341	3.591584	2.194303e-12	1	7.777808e-12	
342	11.12344	1.026801e-06	0.004550398	0.9954486	
343	6.912962	0.1327725	0.3807574	0.4864701	
344	4.654952	3.396012e-06	0.8594554	0.1405412	
345	0.885421	0.9997297	0.0002702666	7.621626e-37	
346	3.591584	9.557814e-09	1	5.023475e-14	
347	0.9007151	0.9940797	0.005920326	6.339971e-10	
348	0.8846894	1	2.00086e-15	6.033337e-62	
349	3.586662	0.001818432	0.9981816	5.941693e-15	
350	0.8846894	1	2.493331e-14	8.76116e-59	
351	3.77451	1.331566e-08	0.9758236	0.02417636	
352	0.9850314	0.962931	0.03706903	1.588831e-28	
353	5.663252	0.2741852	0.3539212	0.3718935	
354	0.8846894	1	7.720622e-17	5.02776e-66	
355	3.594501	1.282627e-05	0.999597	0.0003901356	
356	10.92608	2.846546e-08	0.03063594	0.969364	
357	0.8846894	1	1.276388e-08	1.75416e-40	
358	8.678498	0.06329373	0.2417505	0.6949557	
359	3.573257	0.01274056	0.9851236	0.002135886	
360	0.8847472	0.9999787	2.134019e-05	1.263741e-33	
361	0.8846894	1	1.945803e-10	1.948742e-39	
362	3.591584	8.406119e-08	0.9999999	4.510358e-17	
363	1.057036	0.9363306	0.06366935	4.2363e-23	
364	3.591584	1.317602e-10	1	2.739606e-14	
365	10.97832	0.005165952	0.01671736	0.9781167	
366	11.13511	1.30318e-06	0.003007711	0.996991	
367	7.770077	0.0004776792	0.4471009	0.5524214	
368	6.367231	0.08172629	0.5221922	0.3960815	
369	6.92891	0.1890432	0.3022476	0.5087092	
370	11.15762	1.114661e-08	3.521823e-05	0.9999648	
371	8.553445	0.02440836	0.311075	0.6645166	
372	7.71191	0.0364318	0.4059716	0.5575966	
373	3.825067	8.771755e-08	0.9691416	0.03085827	
374	3.591584	3.989616e-11	1	1.105875e-11	
375	10.67967	0.008098433	0.05220704	0.9396945	
376	6.087537	0.2479559	0.3334586	0.4185855	
377	3.591584	3.81079e-15	1	8.296908e-10	
378	3.591584	2.593976e-11	1	4.489701e-13	
379	10.72202	0.01101925	0.04264506	0.9463357	
380	3.59148	3.867914e-05	0.9999612	1.08412e-07	
381	2.957321	0.2390859	0.7592068	0.001707273	
382	5.576105	0.2808756	0.3563551	0.3627693	
383	6.168727	0.2262922	0.3521422	0.4215656	
384	0.8846894	1	2.212174e-10	3.249671e-39	
385	3.548224	0.01729067	0.9822541	0.0004551902	
386	3.271659	0.1281546	0.8682802	0.003565211	
387	11.11667	8.840667e-12	0.005446854	0.9945531	
388	0.9457499	0.9774426	0.02255741	3.558111e-35	
389	0.8849151	0.9999166	8.337759e-05	1.702201e-36	
390	3.586796	0.001768855	0.9982311	7.51149e-28	
391	0.8846894	1	9.781075e-18	3.487131e-67	
392	3.591547	1.368589e-05	0.9999863	2.900244e-25	
393	0.8846894	1	1.852736e-14	1.58995e-60	
394	0.8852731	0.9997844	0.000215634	1.174385e-37	
395	0.8851165	0.9998422	0.0001577892	2.166355e-37	
396	0.8847036	0.9999948	5.232189e-06	3.841818e-40	
397	3.591584	1.534707e-10	1	3.235227e-12	
398	3.47161	0.04443389	0.955526	4.009643e-05	
399	3.591967	2.40792e-08	0.9999493	5.068704e-05	
400	0.8846894	1	3.794977e-14	7.482469e-59	
401	0.8848056	0.9999571	4.2911e-05	7.288463e-39	
402	0.8846894	1	7.17957e-21	4.068075e-74	
403	0.8846894	1	6.413451e-20	1.491514e-71	
404	0.8846894	1	8.238465e-21	1.408429e-73	
405	0.8846894	1	8.907577e-16	1.02035e-59	
406	0.8846894	1	2.003158e-15	2.926175e-59	
407	0.8846896	0.9999999	7.385485e-08	8.640723e-30	
408	0.8846894	1	4.482543e-13	1.635007e-55	
409	3.591584	1.095732e-07	0.9999999	2.255286e-10	
410	3.555123	0.01346984	0.9865302	7.60164e-19	
411	0.8873831	0.9990049	0.0009951153	1.070298e-21	
412	0.8846894	1	4.26808e-15	3.121779e-60	
413	5.169948	0.09169338	0.6668982	0.2414084	
414	6.435309	0.2156213	0.3313978	0.4529809	
415	11.13822	2.124958e-06	0.002595931	0.9974019	
416	1.34578	0.8296606	0.1703394	2.065617e-11	
417	0.8846894	1	3.945707e-17	2.534926e-65	
418	6.911217	0.03479809	0.5140134	0.4511885	
419	3.588233	0.001237795	0.9987622	6.711893e-19	
420	2.292184	0.4801072	0.5198664	2.641474e-05	
421	0.8846954	0.9999978	2.201529e-06	2.000888e-41	
422	11.15435	1.118417e-07	0.0004667558	0.9995331	
423	0.8846894	1	1.735445e-18	2.913971e-68	
424	0.8847045	0.9999944	5.591357e-06	1.892753e-40	
425	10.57244	9.753785e-05	0.07724232	0.9226601	
426	11.15786	4.705134e-12	3.527281e-06	0.9999965	
427	3.59046	0.000439063	0.9995524	8.541611e-06	
428	0.8846894	1	3.166676e-12	2.047181e-55	
429	11.15768	2.618825e-09	2.71364e-05	0.9999729	
430	0.8850503	0.9998667	0.0001333122	3.484671e-33	
431	3.591665	8.652088e-07	0.9999881	1.100933e-05	
432	1.15393	0.9005353	0.09946475	6.091248e-27	
433	8.076469	0.0004334361	0.4066667	0.5928999	
434	11.15744	1.425957e-10	5.83717e-05	0.9999416	
435	10.84519	0.002875965	0.03742185	0.9597022	
436	9.800891	0.0011687	0.1777601	0.8210712	
437	3.175064	0.1548444	0.8448084	0.0003472572	
438	4.187797	0.2420019	0.5926219	0.1653763	
439	0.8847817	0.9999659	3.407921e-05	1.167009e-39	
440	3.256893	0.4847499	0.3860619	0.1291882	
441	3.591584	3.768999e-15	1	6.241868e-12	
442	11.15786	1.598487e-10	3.042314e-06	0.999997	
443	3.591306	0.0001027522	0.9998972	1.597732e-10	
444	0.8923001	0.9971884	0.002811609	6.311034e-21	
445	3.591588	5.811274e-10	0.9999995	4.994064e-07	
446	3.591584	4.819508e-08	1	1.987989e-10	
447	11.13606	2.309907e-07	0.002883599	0.9971162	
448	9.444391	1.271107e-13	0.2264638	0.7735362	
449	3.608283	2.543687e-09	0.997793	0.002206981	
450	3.443347	0.05492491	0.9450171	5.800409e-05	
451	3.500402	0.03368493	0.9663151	1.79143e-16	
452	0.8846894	1	7.915973e-19	1.028014e-69	
453	0.8846894	1	4.643787e-19	2.010682e-70	
454	3.62392	2.012115e-07	0.995726	0.004273813	
455	10.87676	6.397413e-05	0.03706801	0.962868	
456	11.11058	1.993733e-05	0.006224992	0.9937551	
457	3.591506	2.884356e-05	0.9999712	1.028223e-25	
458	3.588439	0.001161826	0.9988382	3.66962e-11	
459	0.9281922	0.9839289	0.01607112	3.255643e-14	
460	3.591595	3.622051e-07	0.999998	1.595892e-06	
461	1.33079	0.8352249	0.1647656	9.50281e-06	
462	0.9088316	0.9910812	0.008918792	6.455204e-23	
463	0.8846894	1	3.008993e-16	1.213388e-63	
464	5.980881	6.581036e-13	0.6842186	0.3157814	
465	10.90948	0.0003396874	0.03236961	0.9672907	
466	1.306631	0.8441234	0.1558766	1.942931e-15	
467	3.596939	4.755124e-06	0.9992858	0.0007094013	
468	10.94449	2.05722e-05	0.02817587	0.9718036	
469	10.92969	0.001063087	0.02871598	0.9702209	
470	7.268861	0.1775378	0.2729396	0.5495226	
471	3.591559	1.203358e-05	0.999987	9.564083e-07	
472	10.97577	7.325591e-06	0.02405887	0.9759338	
473	5.858916	0.0164121	0.6780545	0.3055334	
474	9.045852	0.003139093	0.2748745	0.7219864	
475	2.118494	0.5444914	0.4554041	0.0001045475	
476	1.000042	0.9573861	0.04261368	1.926528e-07	
477	0.8846894	1	4.22461e-14	2.02126e-58	
478	4.531659	0.01397178	0.8567847	0.1292435	
479	7.219798	0.1719411	0.2870229	0.541036	
480	1.121703	0.9132726	0.08642982	0.0002975703	
481	10.99802	0.001971584	0.0184518	0.9795766	
482	3.591441	5.290876e-05	0.9999471	1.681117e-17	
483	0.8846894	1	1.459676e-10	6.063322e-39	
484	11.00551	0.0001651859	0.01991359	0.9799212	
485	0.8846894	1	5.639206e-13	4.250046e-56	
486	3.57735	0.005258284	0.9947417	3.072944e-29	
487	11.15444	7.004933e-09	0.0004555629	0.9995444	
488	0.8846894	1	4.709885e-21	1.795282e-74	
489	0.8846894	1	2.472328e-12	1.651188e-55	
490	11.10688	9.735622e-09	0.006741208	0.9932588	
491	0.8847279	0.9999858	1.422008e-05	9.471135e-40	
492	0.8846979	0.9999969	3.14381e-06	8.736972e-43	
493	8.769273	0.04872398	0.2495354	0.7017406	
494	6.195731	0.2355707	0.3359753	0.4284541	
495	1.304302	0.8450285	0.1549555	1.599677e-05	
496	0.8846894	1	8.053194e-22	4.47147e-76	
497	0.8846894	1	1.909739e-10	3.013308e-52	
498	0.8868919	0.9991863	0.0008136649	2.313242e-36	
499	0.8846894	1	4.467576e-20	6.344341e-72	
500	0.8846894	1	9.921133e-19	4.579178e-69	
501	0.8846894	1	4.307175e-14	1.022935e-58	
502	0.8846903	0.9999997	3.448546e-07	1.259821e-38	
503	0.8846894	1	4.726973e-21	1.126885e-74	
504	3.523616	0.02510991	0.9748898	2.996706e-07	
505	0.8846894	1	5.04356e-09	1.904342e-46	
506	0.8846904	0.9999996	3.67835e-07	6.391211e-44	
507	7.59434	0.1186466	0.3098825	0.5714709	
508	0.8846894	1	4.223817e-18	1.365429e-68	
509	4.023747	0.003879222	0.9376161	0.05850465	
510	3.591644	4.73146e-06	0.9999857	9.608367e-06	
511	3.591451	4.920336e-05	0.9999508	2.857227e-16	
512	3.736872	4.971206e-05	0.9807305	0.01921982	
513	0.8846894	1	4.034961e-20	2.954985e-70	
514	0.8846896	0.9999999	7.257732e-08	7.497776e-45	
515	3.592061	2.21343e-09	0.9999369	6.309244e-05	
516	3.644916	0.0009004665	0.9917287	0.00737081	
517	7.185782	0.173337	0.2896234	0.5370396	
518	0.8846894	1	1.298534e-16	8.870924e-65	
519	3.591082	0.0001914287	0.9998065	2.095676e-06	
520	1.876906	0.7489553	0.2097214	0.04132334	
521	3.591274	0.0001146114	0.9998854	1.068935e-26	
522	0.8846894	1	1.019858e-08	6.01878e-40	
523	3.591585	3.50216e-11	0.9999999	1.184614e-07	
524	11.15788	3.260878e-15	3.868409e-08	1	
525	0.8846894	1	4.385091e-10	2.56297e-38	
526	9.942065	2.392158e-06	0.1606855	0.8393122	
527	0.8846894	1	1.955896e-20	2.254227e-73	
528	11.10577	1.952966e-05	0.006860739	0.9931197	
529	7.797152	0.07264303	0.3455395	0.5818175	
530	0.8847306	0.9999848	1.522093e-05	3.409527e-33	
531	0.8884697	0.9986035	0.00139653	1.454335e-19	
532	0.8846894	1	2.362577e-13	9.846059e-56	
533	0.8846911	0.9999994	6.193325e-07	1.822963e-41	
534	2.541814	0.3885905	0.6111314	0.0002780737	
535	0.8846894	1	6.413451e-20	1.491514e-71	
536	3.449267	0.4351053	0.4280422	0.1368526	
537	3.041	0.2101349	0.7874558	0.002409287	
538	3.580954	0.003926967	0.996073	2.476177e-08	
539	3.579805	0.004351607	0.9956484	2.893091e-12	
540	3.589536	0.0008970415	0.9990528	5.01837e-05	
541	3.591573	3.901654e-06	0.9999961	3.163875e-17	
542	0.8846988	0.9999965	3.486587e-06	1.440987e-40	
543	10.18429	0.01122535	0.1134337	0.8753409	
544	7.143925	0.176898	0.2903203	0.5327816	
545	10.13812	0.01577392	0.1133603	0.8708658	
546	8.902675	0.07594533	0.1949444	0.7291102	
547	11.0372	7.724536e-09	0.01594963	0.9840504	
548	10.08429	1.326161e-07	0.1418912	0.8581086	
549	6.20362	0.05322608	0.5825122	0.3642617	
550	6.20362	0.05322608	0.5825122	0.3642617	
551	11.07763	3.486377e-06	0.01060181	0.9893947	
552	11.10763	0.000208523	0.006358439	0.993433	
553	11.15521	6.200194e-07	0.0003519916	0.9996474	
554	11.14901	2.064435e-06	0.001169516	0.9988284	
555	3.72309	0.001826178	0.98014	0.01803383	
556	11.15756	4.645581e-12	4.312085e-05	0.9999569	
557	11.0364	5.787141e-05	0.01597669	0.9839654	
558	11.15207	1.474237e-09	0.0007689314	0.9992311	
559	11.14596	1.068818e-07	0.001576186	0.9984237	
560	3.590625	0.0003541771	0.9996458	4.285744e-18	
561	3.60495	2.241619e-07	0.9982332	0.001766621	
562	11.15487	1.175931e-05	0.0003823941	0.9996058	
563	3.591597	1.485438e-13	0.9999983	1.710834e-06	
564	9.493691	0.04906276	0.1533328	0.7976044	
565	0.8847895	0.999963	3.698734e-05	2.1839e-28	
566	3.591582	8.368738e-07	0.9999992	3.558653e-10	
567	2.026062	0.5799447	0.4194833	0.0005719671	
568	11.14025	2.892316e-05	0.002291699	0.9976794	
569	11.09358	1.965307e-09	0.008498245	0.9915018	
570	0.9444463	0.9779242	0.02207583	3.482431e-23	
571	11.12264	5.429008e-10	0.004657824	0.9953422	
572	3.405764	0.06864684	0.9313532	1.748232e-15	
573	11.09793	0.000296591	0.007521587	0.9921818	
574	9.943976	0.008964917	0.148264	0.8427711	
575	8.311674	0.06118715	0.293092	0.6457208	
576	3.642551	0.0001348699	0.9930809	0.006784275	
577	1.709923	0.6951417	0.3048565	1.837036e-06	
578	0.8861049	0.9994771	0.0005229186	6.199948e-29	
579	0.8846894	1	4.596621e-10	3.318731e-49	
580	8.280515	0.03471231	0.3331566	0.6321311	
581	0.9021025	0.9935671	0.006432855	3.104721e-20	
582	4.729205	0.006078361	0.8413934	0.1525282	
583	3.11352	0.1768412	0.8230761	8.274777e-05	
584	3.866798	9.804159e-11	0.9636263	0.03637368	
585	11.15151	8.315498e-08	0.000842239	0.9991577	
586	10.75273	0.006663116	0.04450038	0.9488365	
587	5.166922	0.3044696	0.3783999	0.3171305	
588	6.02313	0.002778711	0.6748619	0.3223594	
589	8.881334	0.08189893	0.1896814	0.7284197	
590	3.570135	0.007924007	0.992076	7.664508e-29	
591	6.769604	0.1919201	0.3193961	0.4886837	
592	3.135553	0.1684701	0.8315299	1.092509e-25	
593	11.15787	4.330486e-12	2.43785e-06	0.9999976	
594	6.146082	0.2315436	0.3480048	0.4204516	
595	6.146082	0.2315436	0.3480048	0.4204516	
596	6.146082	0.2315436	0.3480048	0.4204516	
597	6.146082	0.2315436	0.3480048	0.4204516	
598	6.146082	0.2315436	0.3480048	0.4204516	
599	0.907153	0.9917013	0.008298666	5.31253e-18	
600	10.99547	9.537726e-07	0.02146399	0.9785351	
601	11.1504	5.705416e-06	0.0009809717	0.9990133	
602	11.15725	5.013371e-09	8.411359e-05	0.9999159	
603	11.14662	8.815121e-08	0.001489224	0.9985107	
604	11.15685	3.821663e-08	0.0001361625	0.9998638	
605	10.07358	0.01131016	0.1279506	0.8607393	
606	9.882971	0.01050791	0.1542316	0.8352604	
607	3.597634	1.072467e-14	0.9992004	0.0007996358	
608	11.13348	2.455942e-09	0.003224861	0.9967751	
609	6.929797	2.89601e-06	0.5588012	0.441196	
610	11.0158	0.0003006814	0.01837084	0.9813285	
611	10.49407	0.001821319	0.08526016	0.9129185	
612	9.539285	0.0242923	0.1809391	0.7947686	
613	11.14043	1.446066e-05	0.002286712	0.9976988	
614	11.1487	5.092967e-09	0.001213551	0.9987864	
615	10.24383	0.01294607	0.1032289	0.883825	
616	8.032452	0.08305358	0.3003062	0.6166402	
617	3.520647	0.02620592	0.9737941	1.531115e-22	
618	11.01607	1.069704e-07	0.01874204	0.9812579	
619	8.895313	0.001925739	0.296418	0.7016562	
620	5.36018	0.2979371	0.3617274	0.3403355	
621	6.241097	0.2376307	0.3271825	0.4351869	
622	3.595893	1.880456e-10	0.9994305	0.0005694784	
623	7.317232	0.1664108	0.2816544	0.5519348	
624	11.08364	0.0004220277	0.009239644	0.9903383	
625	10.64724	0.002304328	0.06436056	0.9333351	
626	10.4198	1.507317e-05	0.09752882	0.9024561	
627	3.591692	0.0002322253	0.9996705	9.730878e-05	
628	3.628109	0.0001040734	0.9950313	0.00486462	
629	11.14798	5.013803e-06	0.001301614	0.9986934	
630	7.806589	0.139898	0.2529763	0.6071257	
631	11.14127	4.681657e-11	0.002195179	0.9978048	
632	8.324908	3.170091e-05	0.3743771	0.6255912	
633	3.555045	0.01609647	0.9829741	0.0009294736	
634	0.8911585	0.9976101	0.002389865	9.590911e-18	
635	0.8908748	0.9977149	0.002285057	1.891242e-27	
636	11.04693	1.340775e-05	0.0146461	0.9853405	
637	10.40423	0.01754054	0.07579135	0.9066681	
638	0.8846894	1	1.84346e-12	4.299564e-52	
639	1.570956	0.7464745	0.2535255	7.446957e-27	
640	3.591595	1.970099e-12	0.9999986	1.427762e-06	
641	3.528124	0.0245153	0.9751014	0.0003833386	
642	3.589612	0.0007284407	0.9992716	1.856641e-21	
643	3.950097	9.852679e-06	0.9526037	0.0473864	
644	7.713781	3.055054e-15	0.4551898	0.5448102	
645	10.68158	4.850949e-08	0.06295101	0.9370489	
646	10.70399	2.400579e-08	0.05998858	0.9400114	
647	10.70399	2.400579e-08	0.05998858	0.9400114	
648	10.57488	0.02354113	0.04508948	0.9313694	
649	7.693463	0.1507311	0.2532191	0.5960498	
650	3.591584	9.648883e-10	1	8.362815e-15	
651	11.15785	9.697255e-10	3.837928e-06	0.9999962	
652	9.191896	0.04892443	0.1934073	0.7576683	
653	3.591587	1.415214e-08	0.9999995	4.606073e-07	
654	0.8847003	0.999996	4.030478e-06	6.420445e-40	
655	10.62598	8.12807e-07	0.07029842	0.9297008	
656	3.586528	0.001867916	0.9981321	1.146738e-13	
657	3.624263	2.291093e-06	0.9956779	0.004319848	
658	0.8846894	1	9.370658e-14	7.363548e-56	
659	3.160167	0.1608261	0.8386555	0.0005184067	
660	7.288238	0.1683151	0.2829008	0.5487841	
661	10.97034	0.0007666954	0.0237455	0.9754878	
662	8.467801	0.111727	0.2038367	0.6844363	
663	7.715054	0.1407609	0.2639026	0.5953365	
664	11.05998	0.0001823167	0.01269252	0.9871252	
665	11.15788	1.839924e-12	2.339601e-07	0.9999998	
666	10.99446	0.002112551	0.01873061	0.9791568	
667	5.367475	0.3162143	0.3359473	0.3478384	
668	11.15691	1.951044e-09	0.0001288462	0.9998712	
669	0.8846894	1	1.812964e-17	3.451752e-66	
670	11.15736	8.335708e-09	6.858784e-05	0.9999314	
671	11.14838	4.791605e-11	0.00125548	0.9987445	
672	3.600891	3.306791e-12	0.9987699	0.001230105	
673	11.06407	7.786419e-06	0.01238814	0.9876041	
674	11.12948	2.586393e-08	0.003753654	0.9962463	
675	11.15262	2.582299e-06	0.0006916535	0.9993058	
676	11.15287	1.833372e-06	0.0006607197	0.9993374	
677	8.317003	2.604797e-05	0.3754297	0.6245443	
678	11.10366	5.753505e-05	0.007088208	0.9928543	
679	11.15786	2.705596e-13	3.237907e-06	0.9999968	
680	11.1559	5.288271e-12	0.0002628515	0.9997371	
681	5.230516	6.436741e-10	0.7833905	0.2166095	
682	11.07375	1.15409e-05	0.01110421	0.9888843	
683	5.513717	0.0004202304	0.7453907	0.254189	
684	11.15787	5.423867e-15	1.473247e-06	0.9999985	
685	4.04089	2.435757e-08	0.9406175	0.05938247	
686	11.1269	1.295062e-08	0.004094467	0.9959055	
687	3.596737	1.841648e-06	0.9993165	0.0006816702	
688	3.591559	9.153822e-06	0.9999908	1.169481e-13	
689	0.8846894	1	1.712908e-20	1.89968e-73	
690	2.250554	0.4954128	0.5045872	2.640382e-10	
691	0.8846895	1	2.316057e-08	2.261533e-38	
692	0.8846916	0.9999992	8.0545e-07	5.986388e-41	
693	2.572456	0.3764933	0.6235067	6.403804e-15	
694	3.021202	0.2107146	0.7892854	1.049926e-08	
695	5.097535	0.3134802	0.3753361	0.3111837	
696	7.846536	0.1211984	0.2730863	0.6057153	
697	11.14622	1.302221e-05	0.001523755	0.9984632	
698	11.07077	0.0001799727	0.01126891	0.9885511	
699	11.15727	5.428194e-09	8.086976e-05	0.9999191	
700	7.40066	0.1448891	0.2998493	0.5552616	
701	3.591584	3.92716e-15	1	4.004882e-11	
702	1.594315	0.7378451	0.2621549	2.74042e-28	
703	7.434375	0.1596198	0.2753927	0.5649875	
704	0.8846894	1	5.548837e-12	4.685358e-53	
705	7.204337	0.02068887	0.4944301	0.484881	
706	3.323249	0.09913014	0.9008699	1.756486e-12	
707	0.8847017	0.9999955	4.549514e-06	2.493044e-39	
708	0.8847013	0.9999956	4.383725e-06	2.79191e-22	
709	3.591584	1.49874e-08	1	5.97897e-10	
710	11.15725	1.218891e-07	8.359912e-05	0.9999163	
711	11.15788	3.799114e-11	2.6423e-07	0.9999997	
712	10.14514	2.921808e-10	0.1338494	0.8661506	
713	11.1577	4.729234e-10	2.487554e-05	0.9999751	
714	11.15319	3.467012e-06	0.0006153176	0.9993812	
715	6.146082	0.2315436	0.3480048	0.4204516	
716	5.644098	0.261295	0.3739545	0.3647505	
717	10.72775	0.006293883	0.04830259	0.9454035	
718	7.927922	0.0001150573	0.4267316	0.5731533	
719	9.988271	1.255632e-05	0.1545649	0.8454226	
720	7.691611	0.0001185427	0.457959	0.5419225	
721	10.59531	0.01327436	0.05632876	0.9303969	
722	5.743703	0.002373565	0.7123425	0.2852839	
723	11.13912	1.606601e-05	0.002458004	0.9975259	
724	10.82339	0.0003134916	0.04378223	0.9559043	
725	10.86868	1.576192e-07	0.03822198	0.9617779	
726	3.589413	0.0008021795	0.9991978	1.221418e-19	
727	10.98587	6.5305e-07	0.02273324	0.9772661	
728	3.601226	0.0003853533	0.9982024	0.001412219	
729	11.13139	1.920521e-06	0.003498828	0.9964993	
730	7.808427	0.1306771	0.2652532	0.6040697	
731	3.858359	0.01051408	0.9504661	0.03901986	
732	3.591575	3.477037e-06	0.9999965	2.527017e-13	
733	0.8846894	1	9.258666e-10	4.197474e-50	
734	0.8846894	1	8.94638e-16	3.738378e-63	
735	0.8846895	1	1.773725e-08	1.412597e-43	
736	10.26672	0.008361409	0.1064281	0.8852105	
737	0.8846894	1	4.897817e-19	9.222471e-70	
738	9.314451	0.01711729	0.2203963	0.7624865	
739	3.591288	0.0001094938	0.9998905	3.052545e-18	
